10807	80
10825	79
10833	80
10838	79
10843	81
10846	80
10865	79
10893	78
10916	77
10922	78
10929	79
10936	78
10958	77
10981	76
11002	75
11018	76
11028	77
11039	76
11061	75
11079	74
11096	73
11114	72
11131	71
11148	70
11167	69
11170	70
11180	69
11200	68
11218	67
11235	68
11244	67
11270	66
11280	68
11293	67
11298	70
11316	69
11322	70
11334	71
11338	72
11366	71
11391	70
11435	69
11459	68
11490	67
11508	69
11525	68
11546	67
11547	68
11560	67
11569	68
11584	67
11609	66
11631	65
11653	64
11662	65
11669	66
11671	67
11686	66
11701	68
11703	69
11714	68
11736	67
11745	68
11760	67
11768	68
11783	67
11806	66
11812	68
11813	69
11821	68
11846	67
11867	66
11883	65
11885	67
11889	66
11909	65
11930	64
11934	65
11942	66
11955	65
11962	66
11989	65
12005	66
12009	65
12010	67
12023	66
12043	65
12057	66
12065	65
12090	64
12108	63
12118	64
12123	65
12129	64
12133	65
12143	64
12161	63
12180	62
12205	61
12209	62
12231	63
12235	62
12241	63
12247	62
12249	64
12264	63
12286	62
12318	63
12322	62
12347	61
12351	63
12356	64
12365	65
12366	64
12376	66
12382	65
12406	64
12433	66
12442	67
12448	66
12471	65
12493	64
12516	63
12529	64
12534	63
12559	62
12603	61
12637	60
12651	61
12654	60
12675	59
12687	60
12694	59
12712	60
12726	59
12739	60
12751	59
12753	61
12756	60
12775	59
12776	60
12791	61
12808	60
12832	59
12858	58
12883	57
12907	56
12913	57
12920	58
12942	60
12955	59
12968	60
12969	59
12987	58
13007	57
13037	56
13047	57
13067	56
13092	58
13101	59
13105	58
13107	59
13125	58
13145	57
13165	56
13191	55
13218	54
13249	53
13278	52
13289	53
13304	52
13333	51
13356	53
13369	52
13393	51
13400	52
13407	55
13410	54
13469	53
13481	55
13487	54
13511	53
13532	52
13561	51
13570	52
13585	53
13600	52
13627	51
13648	50
13654	53
13665	54
13679	53
13706	52
13717	54
13720	56
13727	55
13752	54
13766	55
13773	54
13785	55
13787	54
13791	56
13796	57
13801	58
13812	57
13815	58
13831	59
13835	58
13837	59
13838	60
13846	59
13868	58
13901	57
13934	56
13945	57
13951	56
13965	58
13971	59
13978	58
14004	57
14007	58
14021	57
14025	58
14047	57
14058	58
14067	57
14114	58
14115	60
14156	59
14173	61
14179	60
14206	59
14214	61
14217	60
14237	59
14258	58
14261	59
14276	61
14278	60
14283	61
14287	60
14293	61
14314	60
14336	59
14359	58
14379	57
14393	58
14403	57
14421	58
14428	59
14438	58
14459	57
14474	59
14482	58
14502	57
14504	60
14506	59
14518	60
14521	59
14543	58
14553	60
14566	59
14584	58
14603	57
14604	59
14614	58
14637	57
14644	59
14646	58
14676	57
14705	56
14729	57
14737	56
14755	55
14766	56
14775	55
14799	54
14824	55
14845	56
14848	55
14855	56
14859	57
14864	58
14866	59
14873	60
14886	59
14900	60
14908	59
14952	60
14956	59
14980	58
14984	60
14985	59
15004	60
15005	59
15029	58
15052	57
15060	58
15081	57
15106	56
15134	55
15162	54
15164	55
15173	54
15193	53
15205	54
15209	56
15226	55
15246	56
15249	58
15259	57
15266	58
15280	57
15286	59
15289	61
15296	60
15319	61
15320	60
15339	61
15345	62
15355	61
15378	60
15391	62
15393	63
15395	62
15418	61
15431	62
15439	61
15451	62
15474	61
15479	63
15482	62
15500	63
15521	62
15535	64
15554	63
15564	65
15565	64
15595	63
15615	62
15625	64
15639	63
15661	62
15686	61
15713	62
15737	63
15742	62
15759	64
15771	63
15788	62
15808	61
15827	60
15846	62
15853	61
15876	60
15904	59
15925	58
15944	59
15953	58
15976	57
16006	56
16012	58
16024	59
16026	58
16041	59
16057	58
16076	57
16095	56
16114	55
16126	56
16148	57
16167	58
16177	57
16196	56
16200	58
16208	57
16211	58
16215	60
16235	59
16249	60
16259	59
16288	60
16300	62
16317	61
16342	60
16355	61
16361	60
16383	59
16406	58
16447	57
16455	58
16463	57
16469	58
16493	57
16512	58
16521	57
16541	58
16550	57
16567	56
16591	55
16613	54
16618	56
16627	57
16643	56
16655	57
16665	58
16666	57
16671	59
16673	58
16675	60
16678	59
16694	60
16704	59
16722	60
16738	59
16752	60
16758	61
16763	62
16775	63
16800	62
16804	65
16806	64
16838	63
16861	62
16880	61
16894	63
16898	62
16923	61
16940	62
16942	61
16972	60
17008	62
17016	61
17025	62
17040	61
17058	62
17069	61
17076	62
17094	63
17112	62
17121	64
17122	65
17128	66
17144	65
17145	66
17154	69
17162	68
17168	69
17195	68
17218	67
17235	66
17251	65
17261	66
17273	65
17302	64
17378	63
17382	64
17384	65
17390	66
17392	67
17398	66
17413	67
17424	66
17443	65
17453	66
17458	65
17479	64
17501	65
17504	66
17524	65
17532	68
17538	69
17542	70
17548	69
17570	68
17581	69
17588	70
17611	71
17613	72
17635	71
17653	70
17672	69
17675	70
17696	69
17717	68
17738	67
17757	66
17765	68
17779	67
17788	68
17806	67
17812	69
17813	68
17836	67
17847	68
17865	67
17891	66
17903	67
17907	68
17924	67
17938	69
17948	68
17967	67
17974	68
17982	67
18008	66
18034	65
18064	66
18087	65
18096	67
18109	68
18113	70
18116	69
18135	68
18142	70
18155	69
18165	70
18177	71
18193	72
18209	71
18247	70
18273	69
18292	68
18324	69
18343	68
18364	67
18378	68
18391	69
18393	68
18419	67
18437	66
18448	67
18465	66
18487	65
18495	66
18520	65
18543	64
18553	65
18560	67
18562	66
18585	65
18603	64
18612	65
18630	64
18657	63
18664	65
18665	66
18673	68
18674	67
18697	66
18699	67
18706	68
18709	67
18730	66
18753	65
18771	64
18793	63
18816	62
18817	63
18835	62
18860	61
18882	60
18906	62
18937	63
18954	62
18966	64
18969	65
18973	67
18993	66
18997	68
19009	67
19010	68
19031	67
19038	68
19042	70
19045	71
19046	72
19047	74
19059	75
19060	76
19081	75
19088	76
19100	75
19132	74
19149	76
19155	75
19182	74
19186	75
19201	74
19204	76
19205	77
19212	78
19224	79
19232	78
19253	77
19271	76
19292	75
19303	76
19316	75
19322	76
19334	75
19338	77
19340	76
19359	77
19368	76
19381	77
19404	76
19423	77
19424	76
19442	75
19462	74
19463	76
19474	75
19476	77
19481	76
19486	78
19490	77
19499	78
19502	77
19526	76
19527	78
19536	79
19557	78
19579	77
19596	78
19603	80
19609	79
19630	78
19632	80
19637	82
19657	81
19679	80
19698	79
19722	78
19745	77
19766	76
19782	75
19801	74
19824	73
19826	75
19833	74
19855	73
19873	72
19893	71
19917	70
19937	69
19945	70
19956	69
19973	68
19992	67
20025	68
20029	67
20054	69
20058	68
20065	69
20079	68
20086	69
20098	70
20108	69
20131	68
20154	69
20165	68
20206	67
20225	68
20227	71
20229	70
20234	72
20248	73
20255	72
20263	73
20268	72
20282	74
20289	73
20308	72
20328	71
20333	72
20338	71
20358	72
20367	71
20373	73
20385	72
20392	73
20398	74
20410	73
20426	74
20442	73
20464	72
20475	73
20484	72
20499	73
20503	72
20518	73
20525	72
20546	71
20556	72
20570	71
20573	72
20585	71
20608	70
20609	72
20613	73
20623	72
20645	71
20663	70
20681	69
20697	70
20701	69
20723	68
20725	70
20733	69
20736	71
20750	70
20766	69
20773	71
20785	70
20801	71
20802	70
20826	71
20831	70
20853	69
20872	68
20873	70
20880	69
20903	68
20906	69
20925	68
20942	67
20965	66
20976	68
20997	67
21005	68
21036	67
21060	66
21072	67
21091	66
21094	68
21103	67
21127	66
21147	67
21154	66
21159	67
21161	69
21171	68
21177	69
21195	68
21205	69
21213	68
21227	69
21228	68
21260	67
21261	68
21275	67
21290	68
21302	70
21305	71
21306	72
21319	71
21333	72
21346	71
21365	70
21383	69
21402	70
21421	69
21443	68
21467	69
21469	68
21490	67
21511	66
21535	65
21540	68
21548	67
21552	69
21558	68
21563	70
21573	69
21586	71
21590	70
21610	69
21629	68
21639	69
21640	70
21653	69
21656	70
21659	71
21672	74
21697	73
21703	74
21713	73
21717	75
21720	76
21723	75
21726	76
21729	77
21737	76
21746	78
21770	77
21791	76
21811	75
21832	74
21833	75
21847	76
21860	75
21878	74
21893	76
21898	75
21918	74
21925	77
21937	76
21939	79
21940	78
21945	80
21951	79
21965	81
21968	80
21994	79
22020	78
22031	80
22042	79
22058	80
22077	79
22084	81
22086	80
22106	79
22125	78
22144	77
22170	76
22196	75
22213	77
22220	76
22239	75
22242	77
22244	76
22262	75
22297	74
22317	73
22339	75
22348	76
22359	77
22366	76
22388	75
22390	78
22406	77
22430	76
22451	75
22483	74
22489	75
22503	74
22527	73
22546	72
22553	73
22556	72
22580	71
22589	73
22595	72
22616	73
22618	74
22626	73
22647	72
22649	74
22653	73
22672	72
22677	75
22687	74
22705	73
22741	72
22748	73
22753	74
22758	73
22782	72
22804	71
22824	70
22838	71
22841	72
22847	71
22870	70
22887	69
22908	68
22931	67
22950	66
22981	65
22990	66
23001	65
23008	68
23015	67
23021	68
23027	67
23049	66
23055	67
23060	68
23071	67
23096	70
23099	69
23108	70
23113	72
23120	71
23152	70
23169	72
23178	71
23205	70
23225	69
23233	71
23243	70
23265	69
23290	68
23312	70
23322	71
23335	72
23355	71
23359	72
23365	73
23374	74
23385	73
23412	74
23427	76
23438	77
23442	76
23447	77
23477	76
23499	78
23509	77
23534	76
23538	77
23547	79
23559	78
23579	77
23594	78
23597	79
23601	78
23615	79
23623	78
23646	77
23651	80
23654	79
23672	78
23682	79
23696	78
23722	77
23743	76
23769	75
23797	77
23803	78
23805	77
23806	78
23817	79
23823	78
23853	79
23857	80
23869	83
23879	84
23881	83
23901	82
23919	83
23923	82
23944	83
23964	82
23985	81
23990	82
24009	83
24010	82
24030	81
24040	83
24050	82
24062	83
24068	82
24075	83
24119	84
24130	83
24137	85
24139	84
24146	85
24148	87
24152	86
24162	87
24168	86
24184	85
24202	88
24203	87
24207	88
24222	87
24239	86
24261	85
24262	87
24276	86
24296	85
24324	86
24326	85
24352	84
24373	83
24381	84
24391	85
24406	84
24439	83
24441	84
24455	83
24472	82
24483	84
24501	83
24521	82
24526	83
24533	82
24555	81
24556	83
24558	82
24594	81
24600	83
24609	82
24636	81
24639	82
24647	81
24657	83
24665	82
24666	83
24669	84
24678	83
24697	84
24702	83
24718	82
24741	81
24762	80
24783	79
24802	78
24821	77
24839	76
24859	75
24877	74
24897	73
24918	74
24932	75
24941	74
24957	73
24978	74
24995	73
25027	72
25032	74
25039	73
25042	76
25045	75
25046	79
25052	78
25072	77
25093	76
25095	77
25107	76
25117	79
25138	78
25139	80
25143	79
25153	80
25154	81
25158	82
25160	83
25168	82
25188	81
25209	82
25211	84
25229	83
25251	82
25278	81
25289	83
25299	82
25318	81
25337	80
25355	79
25377	78
25420	77
25440	78
25451	77
25478	76
25485	78
25490	77
25492	78
25507	77
25527	76
25545	75
25549	76
25564	75
25579	74
25599	73
25603	74
25616	73
25628	74
25648	73
25654	74
25661	73
25675	74
25687	75
25688	74
25706	73
25717	74
25743	73
25762	72
25783	71
25804	73
25817	72
25840	71
25861	72
25878	71
25881	72
25888	71
25911	70
25932	69
25945	70
25953	69
25968	71
25996	70
26020	69
26039	68
26056	67
26075	66
26097	67
26101	66
26105	67
26121	66
26125	67
26135	68
26150	67
26179	66
26197	65
26215	66
26217	65
26229	66
26233	65
26247	66
26248	67
26250	66
26253	69
26266	68
26270	70
26285	71
26289	70
26292	73
26295	72
26318	71
26336	73
26350	72
26357	74
26358	73
26371	74
26395	73
26411	72
26441	71
26478	73
26496	72
26500	73
26513	72
26553	71
26571	70
26584	71
26589	70
26607	69
26628	68
26660	69
26668	68
26707	67
26719	68
26738	67
26748	68
26756	67
26768	68
26780	67
26782	70
26799	69
26811	70
26832	69
26852	70
26862	69
26868	71
26869	70
26876	71
26890	72
26895	71
26907	72
26917	71
26935	70
26954	69
26964	71
26973	70
26981	72
26983	74
27011	73
27025	74
27028	75
27037	74
27041	75
27059	76
27060	75
27087	74
27096	76
27098	78
27100	79
27101	78
27102	80
27104	79
27123	78
27140	77
27161	76
27180	75
27207	74
27224	73
27243	72
27257	74
27259	73
27278	75
27281	74
27294	76
27297	75
27318	74
27342	73
27362	72
27388	71
27407	72
27410	71
27430	70
27442	71
27449	72
27467	71
27485	70
27506	69
27530	70
27545	69
27571	68
27608	69
27612	68
27635	67
27659	66
27683	65
27720	64
27757	63
27782	62
27801	61
27818	60
27836	59
27856	60
27860	59
27877	58
27904	57
27930	56
27958	55
27978	54
27991	55
27996	54
28015	56
28016	57
28026	56
28049	55
28070	54
28084	55
28087	54
28114	53
28125	54
28144	53
28157	55
28166	54
28185	53
28193	55
28194	56
28210	57
28219	56
28222	57
28235	56
28265	55
28288	54
28315	53
28338	52
28361	51
28380	50
28409	49
28421	51
28422	50
28426	53
28438	52
28440	54
28451	53
28478	52
28500	53
28505	52
28527	51
28547	50
28565	51
28566	50
28574	51
28590	50
28593	52
28601	51
28624	50
28655	49
28675	50
28685	49
28710	48
28711	50
28715	49
28732	50
28745	52
28747	51
28752	52
28780	51
28805	50
28828	49
28831	52
28844	51
28864	50
28868	52
28870	51
28873	52
28884	53
28891	54
28892	55
28895	56
28909	55
28942	54
28945	55
28970	57
28974	56
28986	57
28991	58
29004	57
29024	56
29025	57
29027	59
29039	58
29059	57
29080	56
29089	57
29111	58
29118	57
29143	58
29147	57
29149	58
29165	57
29207	56
29216	57
29223	56
29247	55
29267	54
29287	53
29316	52
29340	51
29341	52
29366	53
29375	52
29380	53
29393	52
29411	53
29413	52
29421	53
29426	52
29448	51
29455	52
29467	53
29472	54
29473	53
29482	54
29487	55
29490	54
29509	56
29518	55
29538	54
29555	53
29557	55
29560	56
29582	55
29595	56
29602	55
29615	58
29619	57
29643	56
29667	58
29672	57
29687	58
29691	57
29695	59
29702	58
29731	57
29736	58
29737	59
29753	58
29760	59
29773	58
29779	59
29791	58
29793	59
29818	60
29824	61
29832	60
29838	62
29839	63
29862	64
29877	63
29895	62
29913	61
29914	63
29927	62
29939	63
29957	62
29980	61
29982	62
29990	63
29998	62
30022	61
30026	62
30037	63
30048	62
30055	64
30066	63
